url_a,title_a,url_b,title_b,score,semantic_distance
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-what-should-i-do,Im Getting The Unable To Authenticate Error What Should I Do,0.824052441964499,0.9602784892718884
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/68-im-getting-the-unable-to-authenticate-error-when-integrating-with-jira-what-should-i-do,Im Getting The Unable To Authenticate Error When Integrating With Jira What Should I Do,0.8240369509347361,0.9602784892718884
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/152-how-can-tags-be-managed-better-with-enterprise-account,How Can Tags Be Managed Better With Enterprise Account,0.8236879525867045,0.9512239790110218
https://help.zipboard.co/article/446-learning-design-template-for-elearning-content-reviews,Learning Design Template For Elearning Content Reviews,https://help.zipboard.co/article/53-how-do-i-add-a-new-comment,How Do I Add A New Comment,0.8236660943275699,0.9379475058890406
https://help.zipboard.co/article/160-how-to-upload-and-review-image-files-with-zipboard,How To Upload And Review Image Files With Zipboard,https://help.zipboard.co/article/179-api-for-files-url,API For Files Url,0.8236570901627902,0.9477706632024183
https://help.zipboard.co/article/159-how-can-i-get-feedback-on-pdf-content,How Can I Get Feedback On Pdf Content,https://help.zipboard.co/article/240-responses,Responses,0.8235857349420753,0.9460970319498744
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/194-what-payment-methods-do-you-support,What Payment Methods Do You Support,0.8235602693553955,0.9389299353344172
https://help.zipboard.co/article/274-generate-consolidated-reports-with-zipboard,Generate Consolidated Reports With Zipboard,https://help.zipboard.co/category/188-comments,Comments,0.8235200109624303,0.9491498947935668
https://help.zipboard.co/article/376-introduction-to-super-admins,Introduction To Super Admins,https://help.zipboard.co/article/40-i-can-t-install-zipboard-s-google-chrome-mozilla-firefox-extensions-what-could-be-wrong,I Can T Install Zipboard S Google Chrome Mozilla Firefox Extensions What Could Be Wrong,0.8234808394912497,0.955651943830771
https://help.zipboard.co/article/227-share-link-settings,Share Link Settings,https://help.zipboard.co/article/240-responses,Responses,0.8234137868068836,0.9531895560957039
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/154-can-i-host-my-zipboard-account-on-a-private-cloud,Can I Host My Zipboard Account On A Private Cloud,0.8231049103955198,0.9473046750414862
https://help.zipboard.co/article/138-how-are-guest-collaborators-different-from-guest-reviewers,How Are Guest Collaborators Different From Guest Reviewers,https://help.zipboard.co/article/251-can-we-import-tasks-to-zipboard-from-csv-excel,Can We Import Tasks To Zipboard From CSV Excel,0.8230754674004237,0.9400127323813713
https://help.zipboard.co/article/317-assign-content-to-multiple-collaborators,Assign Content To Multiple Collaborators,https://help.zipboard.co/category/185-projects,Projects,0.8228193913271582,0.9409976755054993
https://help.zipboard.co/article/232-managing-stakeholders,Managing Stakeholders,https://help.zipboard.co/article/72-how-do-i-edit-slacks-integration-settings,How Do I Edit Slacks Integration Settings,0.822812169581304,0.943352633398687
https://help.zipboard.co/article/160-how-to-upload-and-review-image-files-with-zipboard,How To Upload And Review Image Files With Zipboard,https://help.zipboard.co/category/187-tasks,Tasks,0.8228004455248288,0.959948239763537
https://help.zipboard.co/article/139-who-are-referred-to-as-guests-in-my-zipboard-project,Who Are Referred To As Guests In My Zipboard Project,https://help.zipboard.co/article/332-difference-between-embedded-annotations-and-browser-extension,Difference Between Embedded Annotations And Browser Extension,0.8227204934185987,0.9492123178158957
