url_a,title_a,url_b,title_b,distance
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/category/188-comments,Comments,21.03108372536009
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/181-api-for-issues-task,API For Issues Task,21.029578508677673
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/182-api-for-issues-feedback,API For Issues Feedback,21.0281380487028
https://help.zipboard.co/article/178-api-for-project,API For Project,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,21.02641923560286
https://help.zipboard.co/article/179-api-for-files-url,API For Files Url,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,21.016859983342442
https://help.zipboard.co/article/179-api-for-files-url,API For Files Url,https://help.zipboard.co/category/172-api-documentation,API Documentation,21.015880896350282
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/category/189-review-links,Review Links,21.01381452705644
https://help.zipboard.co/category/172-api-documentation,API Documentation,https://help.zipboard.co/category/189-review-links,Review Links,21.01283802873033
https://help.zipboard.co/article/240-responses,Responses,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,21.012186669263475
https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,https://help.zipboard.co/category/185-projects,Projects,21.012104395383304
https://help.zipboard.co/article/240-responses,Responses,https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,21.008953114245006
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/category/185-projects,Projects,21.00886949801817
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/category/188-comments,Comments,21.00299721084399
https://help.zipboard.co/category/172-api-documentation,API Documentation,https://help.zipboard.co/category/188-comments,Comments,21.0020164914041
https://help.zipboard.co/article/179-api-for-files-url,API For Files Url,https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,20.996371574955347
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/category/189-review-links,Review Links,20.99338798380944
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/179-api-for-files-url,API For Files Url,20.988635659683958
https://help.zipboard.co/article/181-api-for-issues-task,API For Issues Task,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.98738008919743
https://help.zipboard.co/article/182-api-for-issues-feedback,API For Issues Feedback,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.986022082880083
https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,https://help.zipboard.co/category/187-tasks,Tasks,20.985724753471555
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/category/189-review-links,Review Links,20.985674758378515
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/category/187-tasks,Tasks,20.98248055557505
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/category/188-comments,Comments,20.982470513808234
https://help.zipboard.co/article/312-integrating-the-zipboard-api-into-user-application,Integrating The Zipboard API Into User Application,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,20.981253854491666
https://help.zipboard.co/article/240-responses,Responses,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,20.98082653443078
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/category/185-projects,Projects,20.980734330906888
https://help.zipboard.co/article/240-responses,Responses,https://help.zipboard.co/category/172-api-documentation,API Documentation,20.979844365206482
https://help.zipboard.co/category/172-api-documentation,API Documentation,https://help.zipboard.co/category/185-projects,Projects,20.97975206814162
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/article/312-integrating-the-zipboard-api-into-user-application,Integrating The Zipboard API Into User Application,20.978010578727854
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/category/188-comments,Comments,20.974720501329614
https://help.zipboard.co/article/240-responses,Responses,https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,20.960270801122427
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/category/185-projects,Projects,20.960170155515645
https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,20.95935479481813
https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,20.95612737419782
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/category/187-tasks,Tasks,20.95426407080902
https://help.zipboard.co/category/172-api-documentation,API Documentation,https://help.zipboard.co/category/187-tasks,Tasks,20.95327894448112
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/240-responses,Responses,20.952509672881053
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/category/185-projects,Projects,20.95240645903547
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/article/312-integrating-the-zipboard-api-into-user-application,Integrating The Zipboard API Into User Application,20.94980264826574
https://help.zipboard.co/article/312-integrating-the-zipboard-api-into-user-application,Integrating The Zipboard API Into User Application,https://help.zipboard.co/category/172-api-documentation,API Documentation,20.948817855355088
https://help.zipboard.co/article/179-api-for-files-url,API For Files Url,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.946567066009596
https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,https://help.zipboard.co/category/189-review-links,Review Links,20.943724979079143
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/category/187-tasks,Tasks,20.933640118982655
https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,https://help.zipboard.co/category/188-comments,Comments,20.932577799395766
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/article/312-integrating-the-zipboard-api-into-user-application,Integrating The Zipboard API Into User Application,20.929184674510594
https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,20.92805266728052
https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,https://help.zipboard.co/category/172-api-documentation,API Documentation,20.927072203992918
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/category/187-tasks,Tasks,20.925853775742087
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/312-integrating-the-zipboard-api-into-user-application,Integrating The Zipboard API Into User Application,20.921400695046145
https://help.zipboard.co/article/240-responses,Responses,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.910306092063575
https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,https://help.zipboard.co/category/185-projects,Projects,20.910192503315926
https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,20.907536453341088
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,20.89978994968449
https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,https://help.zipboard.co/category/187-tasks,Tasks,20.883517075303523
https://help.zipboard.co/article/312-integrating-the-zipboard-api-into-user-application,Integrating The Zipboard API Into User Application,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.87907737257449
https://help.zipboard.co/article/180-api-for-review-links,API For Review Links,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.857663774089268
https://help.zipboard.co/article/237-api-for-organization,API For Organization,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,20.78883407142719
https://help.zipboard.co/article/237-api-for-organization,API For Organization,https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,20.785590812318638
https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,20.777035587282235
https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,20.77379453165597
https://help.zipboard.co/article/237-api-for-organization,API For Organization,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,20.75737850928568
https://help.zipboard.co/article/237-api-for-organization,API For Organization,https://help.zipboard.co/category/172-api-documentation,API Documentation,20.75639325196641
https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,20.745601237148787
https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,https://help.zipboard.co/category/172-api-documentation,API Documentation,20.744616631122383
https://help.zipboard.co/article/237-api-for-organization,API For Organization,https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,20.73676091041902
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/237-api-for-organization,API For Organization,20.728976183098613
https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,20.72499783884757
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,20.717218441303253
https://help.zipboard.co/article/171-zipboard-api-key-generation-and-uri-structure,Zipboard API Key Generation And Uri Structure,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,20.693266670858243
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/article/351-apis-for-custom-integration,Apis For Custom Integration,20.691681515603502
https://help.zipboard.co/article/171-zipboard-api-key-generation-and-uri-structure,Zipboard API Key Generation And Uri Structure,https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,20.69001807656179
https://help.zipboard.co/article/237-api-for-organization,API For Organization,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.686644094487132
https://help.zipboard.co/article/183-http-status-codes,HTTP Status Codes,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.674914978904646
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/article/351-apis-for-custom-integration,Apis For Custom Integration,20.66334701725176
https://help.zipboard.co/article/171-zipboard-api-key-generation-and-uri-structure,Zipboard API Key Generation And Uri Structure,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,20.66175899611261
https://help.zipboard.co/article/171-zipboard-api-key-generation-and-uri-structure,Zipboard API Key Generation And Uri Structure,https://help.zipboard.co/category/172-api-documentation,API Documentation,20.660772078224152
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/article/351-apis-for-custom-integration,Apis For Custom Integration,20.64264047225658
https://help.zipboard.co/article/171-zipboard-api-key-generation-and-uri-structure,Zipboard API Key Generation And Uri Structure,https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,20.641107326810303
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/351-apis-for-custom-integration,Apis For Custom Integration,20.634821828608448
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/171-zipboard-api-key-generation-and-uri-structure,Zipboard API Key Generation And Uri Structure,20.633309671896264
https://help.zipboard.co/article/171-api-authentication-and-uri-structure,API Authentication And Uri Structure,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,20.60414239514547
https://help.zipboard.co/article/171-api-authentication-and-uri-structure,API Authentication And Uri Structure,https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,20.600891299355904
https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,https://help.zipboard.co/article/351-apis-for-custom-integration,Apis For Custom Integration,20.592304858150772
https://help.zipboard.co/article/171-zipboard-api-key-generation-and-uri-structure,Zipboard API Key Generation And Uri Structure,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.59090754324536
https://help.zipboard.co/article/295-how-integrate-zipboard-lambdatest,How Integrate Zipboard Lambdatest,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,20.587273929134675
https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,https://help.zipboard.co/collection/173-apis,Apis,20.587027505536955
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/article/295-how-integrate-zipboard-lambdatest,How Integrate Zipboard Lambdatest,20.58402021755699
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/collection/173-apis,Apis,20.5837720898922
https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,https://help.zipboard.co/category/176-api-documentation,API Documentation,20.576631939319636
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/category/176-api-documentation,API Documentation,20.57337256558194
https://help.zipboard.co/article/171-api-authentication-and-uri-structure,API Authentication And Uri Structure,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,20.57261070704028
https://help.zipboard.co/article/171-api-authentication-and-uri-structure,API Authentication And Uri Structure,https://help.zipboard.co/category/172-api-documentation,API Documentation,20.571623050645414
https://help.zipboard.co/article/295-how-integrate-zipboard-lambdatest,How Integrate Zipboard Lambdatest,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,20.55571723620233
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/collection/173-apis,Apis,20.555453478309445
https://help.zipboard.co/article/295-how-integrate-zipboard-lambdatest,How Integrate Zipboard Lambdatest,https://help.zipboard.co/category/172-api-documentation,API Documentation,20.55472882275192
https://help.zipboard.co/category/172-api-documentation,API Documentation,https://help.zipboard.co/collection/173-apis,Apis,20.554464466236546
https://help.zipboard.co/article/171-api-authentication-and-uri-structure,API Authentication And Uri Structure,https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,20.551943223285644
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/category/176-api-documentation,API Documentation,20.545019000926466
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/171-api-authentication-and-uri-structure,API Authentication And Uri Structure,20.54413965507364
https://help.zipboard.co/category/172-api-documentation,API Documentation,https://help.zipboard.co/category/176-api-documentation,API Documentation,20.544028735059417
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/article/295-how-integrate-zipboard-lambdatest,How Integrate Zipboard Lambdatest,20.535032996703535
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/collection/173-apis,Apis,20.53475821851095
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/article/295-how-integrate-zipboard-lambdatest,How Integrate Zipboard Lambdatest,20.527223177593523
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/collection/173-apis,Apis,20.52694407800255
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/category/176-api-documentation,API Documentation,20.524298265432243
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/category/176-api-documentation,API Documentation,20.516474404411262
https://help.zipboard.co/article/171-api-authentication-and-uri-structure,API Authentication And Uri Structure,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.501706039063098
https://help.zipboard.co/article/295-how-integrate-zipboard-lambdatest,How Integrate Zipboard Lambdatest,https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,20.48475624530314
https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,https://help.zipboard.co/collection/173-apis,Apis,20.48445291923208
https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,https://help.zipboard.co/category/176-api-documentation,API Documentation,20.473930205731293
https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,https://help.zipboard.co/category/236-organization,Organization,20.323591273058813
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/category/236-organization,Organization,20.320322333677318
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/category/236-organization,Organization,20.291886650791096
https://help.zipboard.co/category/172-api-documentation,API Documentation,https://help.zipboard.co/category/236-organization,Organization,20.290893580327268
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/category/236-organization,Organization,20.2711051946283
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/category/236-organization,Organization,20.263258650191187
https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,https://help.zipboard.co/category/236-organization,Organization,20.220593670692992
https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,https://help.zipboard.co/category/239-responses,Responses,20.189417838068746
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/category/239-responses,Responses,20.186141198395653
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/category/239-responses,Responses,20.15763886213842
https://help.zipboard.co/category/172-api-documentation,API Documentation,https://help.zipboard.co/category/239-responses,Responses,20.156643482311196
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/category/239-responses,Responses,20.13680828066248
https://help.zipboard.co/article/104-track-all-your-visual-bug-reports-from-slack,Track All Your Visual Bug Reports From Slack,https://help.zipboard.co/category/239-responses,Responses,20.12894326855184
https://help.zipboard.co/article/314-assign-phases-to-content,Assign Phases To Content,https://help.zipboard.co/category/239-responses,Responses,20.086179211925142
https://help.zipboard.co/article/286-what-are-different-types-of-content-created-using-authoring-tools-does-zipboard-support-for-adding-live-annotations,What Are Different Types Of Content Created Using Authoring Tools Does Zipboard Support For Adding Live Annotations,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,16.805147992367385
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/article/286-what-are-different-types-of-content-created-using-authoring-tools-does-zipboard-support-for-adding-live-annotations,What Are Different Types Of Content Created Using Authoring Tools Does Zipboard Support For Adding Live Annotations,16.801626695495873
https://help.zipboard.co/article/287-i-have-uploaded-articulate-scorm-file-but-live-annotations-does-not-work-what-was-the-issue,I Have Uploaded Articulate Scorm File But Live Annotations Does Not Work What Was The Issue,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,16.801306365441366
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/article/287-i-have-uploaded-articulate-scorm-file-but-live-annotations-does-not-work-what-was-the-issue,I Have Uploaded Articulate Scorm File But Live Annotations Does Not Work What Was The Issue,16.797768716687276
https://help.zipboard.co/article/323-requirements-for-course-uploads-in-zipboard,Requirements For Course Uploads In Zipboard,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,16.775705607064165
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/article/323-requirements-for-course-uploads-in-zipboard,Requirements For Course Uploads In Zipboard,16.772197676518324
https://help.zipboard.co/article/286-what-are-different-types-of-content-created-using-authoring-tools-does-zipboard-support-for-adding-live-annotations,What Are Different Types Of Content Created Using Authoring Tools Does Zipboard Support For Adding Live Annotations,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,16.770979347101587
https://help.zipboard.co/article/33-i-just-uploaded-a-captivate-scorm-file-but-could-not-access-it-using-zipboard-what-can-be-the-issue,I Just Uploaded A Captivate Scorm File But Could Not Access It Using Zipboard What Can Be The Issue,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,16.770947155056856
https://help.zipboard.co/article/286-what-are-different-types-of-content-created-using-authoring-tools-does-zipboard-support-for-adding-live-annotations,What Are Different Types Of Content Created Using Authoring Tools Does Zipboard Support For Adding Live Annotations,https://help.zipboard.co/category/172-api-documentation,API Documentation,16.769907819699736
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/article/33-i-just-uploaded-a-captivate-scorm-file-but-could-not-access-it-using-zipboard-what-can-be-the-issue,I Just Uploaded A Captivate Scorm File But Could Not Access It Using Zipboard What Can Be The Issue,16.767383357983395
https://help.zipboard.co/article/287-i-have-uploaded-articulate-scorm-file-but-live-annotations-does-not-work-what-was-the-issue,I Have Uploaded Articulate Scorm File But Live Annotations Does Not Work What Was The Issue,https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,16.766981205111286
https://help.zipboard.co/article/409-best-practices-for-creating-scorm-courses-html-that-work-in-zipboard,Best Practices For Creating Scorm Courses HTML That Work In Zipboard,https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,16.766265651811512
https://help.zipboard.co/article/287-i-have-uploaded-articulate-scorm-file-but-live-annotations-does-not-work-what-was-the-issue,I Have Uploaded Articulate Scorm File But Live Annotations Does Not Work What Was The Issue,https://help.zipboard.co/category/172-api-documentation,API Documentation,16.76590492988606
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/article/409-best-practices-for-creating-scorm-courses-html-that-work-in-zipboard,Best Practices For Creating Scorm Courses HTML That Work In Zipboard,16.7627671174628
https://help.zipboard.co/category/118-getting-started-with-zipboard,Getting Started With Zipboard,https://help.zipboard.co/category/365-troubleshooting-and-errors,Troubleshooting And Errors,16.756390633420402
https://help.zipboard.co/article/280-task-management-with-zipboard,Task Management With Zipboard,https://help.zipboard.co/category/365-troubleshooting-and-errors,Troubleshooting And Errors,16.75279247887707
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/article/286-what-are-different-types-of-content-created-using-authoring-tools-does-zipboard-support-for-adding-live-annotations,What Are Different Types Of Content Created Using Authoring Tools Does Zipboard Support For Adding Live Annotations,16.748577801840362
https://help.zipboard.co/article/278-auto-generated-reports,Auto Generated Reports,https://help.zipboard.co/article/287-i-have-uploaded-articulate-scorm-file-but-live-annotations-does-not-work-what-was-the-issue,I Have Uploaded Articulate Scorm File But Live Annotations Does Not Work What Was The Issue,16.7444740589259
https://help.zipboard.co/article/309-how-update-task-statuses,How Update Task Statuses,https://help.zipboard.co/article/323-requirements-for-course-uploads-in-zipboard,Requirements For Course Uploads In Zipboard,16.741664000411653
